id,age,experience_years,education_level,hours_per_week,annual_income,credit_score,will_purchase
8673,51,29,Masters,26,91666,758,1
8674,56,35,Bachelors,38,68486,664,1
8675,63,43,PhD,41,91575,716,1
8676,24,6,HighSchool,29,33038,553,0
8677,68,45,PhD,32,72394,764,1
8678,53,28,Masters,48,77518,666,1
8679,29,11,Bachelors,44,66601,699,1
8680,19,0,Masters,39,35903,597,0
8681,24,0,Bachelors,56,47516,560,0
8682,22,4,Bachelors,47,20469,653,0
8683,18,0,Bachelors,29,22153,533,0
8684,64,42,HighSchool,24,93640,630,1
8685,30,12,Bachelors,51,66093,663,1
8686,51,29,PhD,49,53521,601,1
8687,48,27,PhD,33,69269,644,1
8688,44,24,PhD,42,47954,598,0
8689,44,26,HighSchool,22,72875,657,1
8690,56,31,PhD,38,87704,679,1
8691,47,29,HighSchool,52,73511,715,1
8692,61,37,PhD,24,57543,631,1
8693,18,0,Bachelors,49,51768,670,1
8694,19,0,HighSchool,29,28714,612,0
8695,25,5,PhD,55,56999,524,0
8696,57,39,Masters,26,76872,634,1
8697,22,3,PhD,56,44353,702,0
8698,55,36,HighSchool,44,90271,612,1
8699,51,26,HighSchool,22,61631,621,1
8700,57,35,HighSchool,25,78672,489,0
8701,45,24,Bachelors,55,70367,682,1
8702,25,1,Masters,28,58097,568,0
8703,39,15,HighSchool,47,45318,661,0
8704,49,31,Bachelors,40,68945,709,1
8705,70,46,Masters,40,95744,659,1
8706,35,15,HighSchool,53,40119,543,0
8707,38,16,HighSchool,41,39231,489,0
8708,57,34,HighSchool,30,58943,826,1
8709,59,39,PhD,33,77146,717,1
8710,32,13,PhD,60,46010,724,0
8711,49,30,Bachelors,29,67446,650,1
8712,23,2,Bachelors,20,30832,770,0
8713,44,19,PhD,49,54095,733,1
8714,28,8,PhD,55,79095,660,1
8715,57,39,HighSchool,39,70229,617,1
8716,62,38,PhD,45,96033,562,0
8717,45,25,PhD,22,32150,524,0
8718,63,39,Masters,59,57841,561,0
8719,58,40,Masters,51,94420,700,1
8720,70,47,Masters,40,69530,546,0
8721,64,42,PhD,42,59654,672,1
8722,25,4,PhD,27,26461,694,0
8723,47,26,Bachelors,53,81188,607,1
8724,31,11,Bachelors,49,49636,576,0
8725,38,16,Masters,28,34801,650,0
8726,56,34,PhD,39,65876,696,1
8727,21,0,HighSchool,21,30161,676,0
8728,37,16,PhD,46,39486,771,0
8729,54,32,Masters,32,50051,620,1
8730,31,11,Bachelors,39,48212,588,0
8731,33,12,Masters,44,23911,713,0
8732,26,2,Masters,50,31316,597,0
8733,58,38,HighSchool,34,87041,568,0
8734,18,0,Bachelors,34,36340,576,0
8735,43,24,HighSchool,43,53602,579,0
8736,18,0,Masters,25,32059,668,0
8737,65,46,PhD,29,87225,713,1
8738,57,35,Bachelors,55,91154,679,1
8739,47,23,Masters,22,49360,638,0
8740,30,5,Masters,21,21321,705,0
8741,65,45,HighSchool,43,107033,690,1
8742,56,37,HighSchool,21,52555,541,0
8743,36,15,HighSchool,22,55737,712,1
8744,26,8,PhD,41,32015,684,0
8745,46,22,Bachelors,55,84105,655,1
8746,29,5,Bachelors,30,53875,557,0
8747,44,23,HighSchool,25,52878,676,1
8748,21,0,Masters,34,41466,586,0
8749,48,29,Masters,26,58435,841,1
8750,29,5,Masters,28,31259,640,0
8751,42,20,PhD,27,50149,695,1
8752,64,43,HighSchool,46,61845,651,1
8753,26,3,Masters,23,22932,695,0
8754,48,26,Bachelors,55,70842,593,0
8755,39,19,PhD,30,43971,598,0
8756,56,31,Bachelors,31,77536,624,1
8757,40,18,HighSchool,37,54508,661,1
8758,25,3,PhD,27,53499,733,1
8759,48,23,Masters,37,45279,715,0
8760,59,41,Masters,48,78163,565,0
8761,42,22,PhD,58,75484,759,1
8762,33,10,Bachelors,20,59921,671,1
8763,26,3,Masters,32,8553,571,0
8764,29,6,PhD,33,10353,686,0
8765,60,39,HighSchool,31,79703,612,1
8766,41,16,HighSchool,27,48519,680,0
8767,70,51,HighSchool,48,85267,715,1
8768,60,39,Masters,55,86058,686,1
8769,36,16,HighSchool,41,65083,688,1
8770,37,15,Bachelors,55,35613,652,0
8771,22,0,HighSchool,34,20033,745,0
8772,56,35,Masters,52,74958,623,1
8773,21,0,Masters,54,56864,576,0
8774,29,6,PhD,30,33136,570,0
8775,57,33,Masters,32,64529,608,1
8776,25,1,HighSchool,29,50191,650,1
8777,27,3,PhD,55,34130,749,0
8778,48,23,Masters,26,49452,714,0
8779,46,26,HighSchool,57,34853,712,0
8780,40,22,PhD,44,54359,628,1
8781,59,39,Masters,45,61059,639,1
8782,35,13,HighSchool,46,45061,738,0
8783,31,12,HighSchool,25,31183,756,0
8784,63,40,Masters,21,86286,751,1
8785,26,7,HighSchool,45,37328,549,0
8786,18,0,PhD,35,41507,743,0
8787,65,46,Masters,30,97731,731,1
8788,45,22,PhD,25,63880,791,1
8789,46,25,PhD,25,50061,603,1
8790,36,13,Masters,39,56163,628,1
8791,18,0,Masters,41,42394,540,0
8792,46,21,PhD,38,79360,751,1
8793,44,21,HighSchool,52,64581,718,1
8794,30,10,Masters,34,65616,516,0
8795,33,9,Bachelors,22,25292,749,0
8796,47,23,PhD,23,49521,657,0
8797,70,47,HighSchool,49,88258,582,0
8798,45,27,PhD,56,60262,599,0
8799,50,27,Bachelors,47,70563,660,1
8800,50,26,Masters,42,79330,561,0
8801,26,2,Masters,51,36753,683,0
8802,63,41,HighSchool,31,77321,639,1
8803,66,44,Bachelors,56,78329,672,1
8804,31,8,PhD,23,67471,656,1
8805,53,33,HighSchool,52,60388,655,1
8806,31,12,Bachelors,57,45804,621,0
8807,23,4,Bachelors,55,45138,622,0
8808,57,32,Bachelors,26,65251,652,1
8809,51,32,PhD,43,47436,681,0
8810,24,6,PhD,48,36273,593,0
8811,26,6,PhD,28,26534,764,0
8812,39,19,Bachelors,30,19178,640,0
8813,43,19,Masters,25,32966,656,0
8814,22,1,HighSchool,59,40756,572,0
8815,36,15,HighSchool,35,37584,748,0
8816,68,43,PhD,31,83774,587,0
8817,57,36,PhD,47,74388,628,1
8818,51,31,Masters,47,71641,576,0
8819,67,44,HighSchool,44,87599,682,1
8820,28,3,HighSchool,41,35634,757,0
8821,44,24,HighSchool,32,55853,699,1
8822,39,21,Bachelors,32,54309,660,1
8823,48,26,PhD,60,84899,631,1
8824,46,24,Masters,47,58937,593,0
8825,34,14,HighSchool,52,69326,537,0
8826,49,28,Bachelors,26,63026,501,0
8827,38,13,PhD,37,60659,514,0
8828,40,22,Bachelors,24,48087,690,0
8829,66,42,Masters,23,56079,620,1
8830,38,14,PhD,34,21606,615,0
8831,36,11,PhD,25,41561,679,0
8832,39,18,Bachelors,36,56606,627,1
8833,45,22,PhD,28,36314,577,0
8834,57,32,PhD,44,54530,738,1
8835,63,45,PhD,51,68920,546,0
8836,56,35,Bachelors,44,54112,688,1
8837,47,25,Masters,26,81719,673,1
8838,61,39,Bachelors,57,76391,656,1
8839,67,48,Bachelors,23,93087,621,1
8840,35,17,Bachelors,41,51242,566,0
8841,48,29,PhD,32,51465,504,0
8842,70,52,Bachelors,25,81653,585,0
8843,43,21,PhD,43,87905,746,1
8844,35,10,PhD,59,31173,668,0
8845,37,14,PhD,59,52953,584,0
8846,62,37,HighSchool,26,66878,741,1
8847,47,25,PhD,24,44784,573,0
8848,42,22,Bachelors,60,58958,526,0
8849,24,6,Bachelors,28,37273,545,0
8850,43,19,PhD,54,100973,614,1
8851,54,32,Bachelors,21,74277,655,1
8852,42,19,HighSchool,34,83772,646,1
8853,26,4,HighSchool,26,31311,692,0
8854,64,39,PhD,43,109725,440,0
8855,32,11,Masters,31,48990,601,0
8856,41,16,PhD,23,46467,850,0
8857,66,42,HighSchool,21,51163,619,1
8858,58,38,PhD,23,68369,708,1
8859,51,27,PhD,45,86817,695,1
8860,54,29,PhD,51,64835,674,1
8861,58,37,Masters,39,65724,597,0
8862,22,0,Bachelors,27,22537,688,0
8863,60,39,Masters,55,92816,560,0
8864,55,32,Bachelors,24,84507,832,1
8865,21,3,Masters,56,51865,621,1
8866,67,49,Bachelors,37,107815,714,1
8867,20,0,PhD,36,35360,697,0
8868,49,28,Bachelors,24,68589,773,1
8869,27,5,HighSchool,38,49475,599,0
8870,69,44,PhD,30,96042,552,0
8871,68,43,Masters,29,101178,626,1
8872,29,10,HighSchool,26,22256,652,0
8873,35,15,HighSchool,41,75694,556,0
8874,67,44,HighSchool,51,81760,582,0
8875,23,2,Bachelors,37,25030,554,0
8876,64,42,PhD,25,66648,599,0
8877,59,36,HighSchool,59,73575,676,1
8878,23,1,Masters,50,51140,673,1
8879,62,38,PhD,30,92057,513,0
8880,31,6,Masters,48,19699,674,0
8881,47,28,Bachelors,24,43430,608,0
8882,30,11,PhD,44,43332,571,0
8883,60,35,HighSchool,20,83110,722,1
8884,54,30,Bachelors,37,63808,691,1
8885,50,28,Bachelors,20,58914,640,1
8886,56,31,HighSchool,46,110069,635,1
8887,45,22,Masters,58,85480,712,1
8888,52,28,Masters,58,60919,584,0
8889,35,14,Bachelors,20,47780,739,0
8890,28,4,PhD,52,19082,668,0
8891,31,6,Masters,43,64215,628,1
8892,49,26,Masters,40,40241,660,0
8893,42,19,Bachelors,20,38583,623,0
8894,44,22,Bachelors,21,58886,631,1
8895,26,6,Bachelors,42,54103,640,1
8896,34,15,Bachelors,30,35706,678,0
8897,33,10,HighSchool,56,42437,799,0
8898,41,16,Bachelors,26,42572,738,0
8899,60,36,PhD,31,85908,731,1
8900,49,24,PhD,20,60538,735,1
8901,69,51,PhD,24,96174,664,1
8902,38,14,Masters,27,29810,575,0
8903,33,9,PhD,58,49232,792,0
8904,68,47,Bachelors,35,62830,646,1
8905,51,26,PhD,55,48756,643,0
8906,68,44,Bachelors,42,47522,635,0
8907,31,7,HighSchool,44,27248,743,0
8908,33,10,HighSchool,51,54923,557,0
8909,63,42,PhD,54,97386,642,1
8910,58,35,Bachelors,27,54098,609,1
8911,42,20,PhD,21,33066,510,0
8912,36,16,Masters,23,29913,630,0
8913,64,44,PhD,60,73823,684,1
8914,21,0,PhD,48,-6274,702,0
8915,69,45,PhD,34,79008,573,0
8916,52,33,HighSchool,42,62906,588,0
8917,45,24,Bachelors,22,40550,732,0
8918,35,17,PhD,30,57542,643,1
8919,25,7,Bachelors,35,63926,813,1
8920,62,37,PhD,32,68469,671,1
8921,52,30,HighSchool,59,58722,633,1
8922,43,24,Bachelors,29,54766,642,1
8923,33,10,PhD,31,39922,720,0
8924,31,8,PhD,29,46158,553,0
8925,51,28,HighSchool,20,41027,669,0
8926,61,39,Bachelors,52,68626,563,0
8927,51,33,HighSchool,57,62288,585,0
8928,50,26,PhD,56,80296,741,1
8929,35,12,HighSchool,40,57263,671,1
8930,19,0,PhD,34,18698,729,0
8931,41,19,Bachelors,38,66800,631,1
8932,42,20,PhD,26,48104,570,0
8933,64,39,PhD,29,80389,681,1
8934,45,23,PhD,25,55616,588,0
8935,33,12,HighSchool,20,41743,658,0
8936,47,24,HighSchool,50,78671,544,0
8937,57,32,PhD,56,75991,736,1
8938,20,0,HighSchool,36,11699,760,0
8939,42,24,HighSchool,47,32590,635,0
8940,27,9,PhD,41,46596,633,0
8941,43,24,Masters,43,27949,620,0
8942,54,33,Bachelors,29,76019,609,1
8943,40,16,Masters,31,50344,685,1
8944,37,15,Masters,25,55506,766,1
8945,54,31,HighSchool,48,55028,704,1
8946,31,13,Bachelors,55,66164,685,1
8947,38,20,PhD,20,37148,733,0
8948,66,42,Masters,24,93485,656,1
8949,70,49,PhD,27,83722,629,1
8950,26,1,Masters,22,22847,570,0
8951,25,6,PhD,32,59503,637,1
8952,54,33,Bachelors,24,65530,686,1
8953,46,22,Bachelors,52,30505,573,0
8954,18,0,Masters,23,23114,671,0
8955,40,22,Masters,44,72247,582,0
8956,30,11,HighSchool,29,39046,631,0
8957,62,39,PhD,40,75834,813,1
8958,22,0,Masters,20,16738,620,0
8959,45,22,Masters,49,84438,700,1
8960,49,31,Masters,36,55204,646,1
8961,48,30,Masters,45,61666,684,1
8962,68,50,Masters,45,113373,648,1
8963,37,15,PhD,26,26770,756,0
8964,26,5,Masters,23,14596,699,0
8965,42,18,HighSchool,43,68164,661,1
8966,19,0,Masters,49,19155,685,0
8967,54,33,PhD,56,72864,599,0
8968,24,2,PhD,37,34807,689,0
8969,54,36,Bachelors,40,79453,628,1
8970,68,44,HighSchool,57,95691,676,1
8971,45,23,PhD,24,76428,585,0
8972,37,17,Masters,34,53992,678,1
8973,70,52,Bachelors,47,81310,554,0
8974,26,5,PhD,48,47945,742,0
8975,53,34,Bachelors,35,103901,657,1
8976,52,31,HighSchool,36,61885,680,1
8977,49,31,Bachelors,39,48608,732,0
8978,65,45,PhD,36,66671,556,0
8979,44,21,PhD,55,41892,723,0
8980,20,0,HighSchool,22,40095,670,0
8981,53,30,Bachelors,54,84803,702,1
8982,41,23,HighSchool,40,56806,755,1
8983,62,39,PhD,54,99716,711,1
8984,48,23,Masters,59,95452,579,0
8985,69,47,HighSchool,42,75049,532,0
8986,68,49,Masters,37,83956,663,1
8987,56,33,Masters,27,63831,655,1
8988,44,21,PhD,29,66546,612,1
8989,52,29,Masters,40,61333,605,1
8990,58,34,Bachelors,51,92048,615,1
8991,45,22,Masters,59,56707,625,1
8992,32,10,Masters,28,43279,775,0
8993,24,0,Bachelors,31,-218,777,0
8994,50,28,HighSchool,53,65459,624,1
8995,42,22,Bachelors,45,62613,711,1
8996,21,0,Bachelors,32,41736,684,0
8997,58,37,HighSchool,32,69838,678,1
8998,24,0,HighSchool,30,16651,655,0
8999,30,8,Masters,49,63806,637,1
9000,30,5,Bachelors,31,38351,746,0
9001,69,50,PhD,44,113832,699,1
9002,44,24,Bachelors,42,47831,641,0
9003,51,29,Bachelors,27,67946,756,1
9004,38,13,Masters,20,28937,639,0
9005,35,17,PhD,32,43378,624,0
9006,58,34,HighSchool,51,68235,702,1
9007,49,31,PhD,27,54119,647,1
9008,36,14,Bachelors,41,61750,708,1
9009,56,33,Masters,41,64202,735,1
9010,60,40,Masters,26,70426,676,1
9011,45,24,Masters,55,65261,676,1
9012,45,26,PhD,23,74914,585,0
9013,42,20,HighSchool,39,52131,695,1
9014,33,8,Masters,31,66413,666,1
9015,42,23,Masters,47,68419,637,1
9016,61,39,HighSchool,42,87314,615,1
9017,48,24,Masters,20,53742,620,1
9018,35,16,PhD,52,73712,690,1
9019,49,30,Masters,50,57264,570,0
9020,37,14,HighSchool,39,42569,634,0
9021,55,32,Masters,54,77512,563,0
9022,31,7,HighSchool,49,49929,712,0
9023,64,45,HighSchool,54,88752,798,1
9024,51,32,PhD,54,71523,685,1
9025,47,27,Bachelors,21,67762,564,0
9026,47,29,Masters,44,65819,713,1
9027,33,15,HighSchool,44,45671,601,0
9028,63,44,HighSchool,52,103970,692,1
9029,32,11,HighSchool,21,48927,739,0
9030,42,21,Bachelors,49,64051,693,1
9031,49,28,PhD,59,74567,630,1
9032,31,11,PhD,22,37481,669,0
9033,47,26,Masters,33,57238,684,1
9034,44,21,Masters,57,72909,824,1
9035,70,47,Bachelors,56,83660,659,1
9036,37,14,HighSchool,32,40275,592,0
9037,57,33,Masters,29,49625,697,0
9038,70,52,HighSchool,59,78351,608,1
9039,28,3,Masters,20,27615,621,0
9040,59,38,HighSchool,44,72043,769,1
9041,56,37,Bachelors,47,69814,694,1
9042,21,1,Masters,38,39550,621,0
9043,20,2,PhD,28,9864,624,0
9044,60,40,Bachelors,32,67562,643,1
9045,47,26,Masters,56,58416,785,1
9046,53,33,Bachelors,40,87454,681,1
9047,49,26,Bachelors,58,66479,725,1
9048,40,16,Masters,40,65653,700,1
9049,67,44,PhD,32,66946,633,1
9050,44,20,Masters,49,64430,660,1
9051,18,0,Bachelors,28,20562,612,0
9052,59,34,Masters,33,56371,568,0
9053,34,14,HighSchool,39,44337,731,0
9054,70,47,Masters,41,89168,573,0
9055,54,33,PhD,53,94443,633,1
9056,26,3,Bachelors,43,43531,613,0
9057,57,36,Masters,35,86135,623,1
9058,22,0,HighSchool,51,49846,841,0
9059,68,44,PhD,21,93958,622,1
9060,52,32,Masters,50,84717,689,1
9061,67,44,PhD,26,85198,652,1
9062,22,4,Bachelors,21,47600,775,0
9063,63,43,Bachelors,57,81194,706,1
9064,29,10,PhD,58,41299,647,0
9065,27,4,Masters,26,32024,686,0
9066,28,4,Bachelors,60,59396,735,1
9067,65,45,HighSchool,38,84507,696,1
9068,48,29,Masters,22,60590,685,1
9069,57,33,PhD,54,87114,587,0
9070,50,32,HighSchool,27,50170,559,0
9071,24,3,Bachelors,47,28326,639,0
9072,29,5,Bachelors,41,31007,693,0
9073,57,39,Bachelors,32,70704,522,0
9074,54,33,HighSchool,22,87141,553,0
9075,46,27,PhD,35,73384,747,1
9076,24,1,Masters,41,24784,715,0
9077,53,28,PhD,60,75327,552,0
9078,18,0,Bachelors,41,29447,656,0
9079,61,40,HighSchool,59,69874,587,0
9080,45,26,Masters,20,38087,660,0
9081,49,25,Bachelors,53,117634,572,0
9082,59,40,Masters,55,116925,621,1
9083,47,25,PhD,27,75962,809,1
9084,23,5,HighSchool,29,31241,714,0
9085,25,0,Masters,53,38056,498,0
9086,46,25,Masters,33,68937,787,1
9087,20,0,PhD,46,51020,630,1
9088,69,46,Masters,33,98503,679,1
9089,22,4,PhD,42,53815,561,0
9090,37,15,PhD,33,55990,490,0
9091,64,41,Masters,32,90855,680,1
9092,46,21,HighSchool,22,72431,606,1
9093,60,40,PhD,41,76387,640,1
9094,58,35,PhD,59,70439,663,1
9095,39,17,Bachelors,36,59097,623,1
9096,34,12,Masters,30,42929,607,0
9097,63,39,HighSchool,47,106295,791,1
9098,18,0,HighSchool,37,49826,677,0
9099,64,45,Masters,27,85891,593,0
9100,24,2,HighSchool,42,39483,562,0
9101,18,0,Bachelors,37,19230,657,0
9102,28,4,Bachelors,46,37679,796,0
9103,28,4,Masters,48,54354,730,1
9104,62,41,Bachelors,38,69662,729,1
9105,64,40,HighSchool,38,81819,661,1
9106,23,0,Masters,60,35625,716,0
9107,33,9,Masters,60,59266,764,1
9108,45,25,HighSchool,56,84491,708,1
9109,24,4,Bachelors,39,41842,532,0
9110,42,23,Masters,30,60012,564,0
9111,56,31,HighSchool,30,91578,655,1
9112,47,29,PhD,35,44460,770,0
9113,61,38,HighSchool,24,51488,669,1
9114,33,14,PhD,23,62836,751,1
9115,31,10,PhD,58,31178,664,0
9116,21,0,Bachelors,49,37530,492,0
9117,53,28,Bachelors,43,68534,678,1
9118,26,8,HighSchool,40,42921,699,0
9119,18,0,Bachelors,41,51012,622,1
9120,69,45,Masters,48,91228,494,0
9121,22,1,Bachelors,24,40873,619,0
9122,56,32,Bachelors,59,71377,734,1
9123,68,46,Bachelors,29,70302,689,1
9124,23,0,Masters,33,60630,665,1
9125,57,39,Bachelors,39,75801,617,1
9126,22,0,PhD,60,21684,765,0
9127,63,39,PhD,51,95024,687,1
9128,44,23,Masters,25,54851,590,0
9129,28,8,Bachelors,33,48030,697,0
9130,31,9,Masters,31,49135,565,0
9131,66,45,Masters,58,99578,596,0
9132,46,21,Masters,55,63061,750,1
9133,40,20,HighSchool,58,19643,654,0
9134,42,20,HighSchool,47,56102,687,1
9135,62,43,Masters,37,95152,665,1
9136,47,26,HighSchool,48,67577,642,1
9137,43,22,Bachelors,51,36554,517,0
9138,59,37,HighSchool,36,77392,657,1
9139,40,20,PhD,58,54453,616,1
9140,44,22,Bachelors,49,83237,603,1
9141,29,5,Masters,40,47413,632,0
9142,49,25,PhD,59,84180,628,1
9143,37,13,PhD,60,59521,614,1
9144,56,32,Bachelors,20,69449,631,1
9145,32,11,Bachelors,28,15767,658,0
9146,65,45,HighSchool,48,109869,650,1
9147,44,19,HighSchool,58,54959,639,1
9148,56,34,HighSchool,54,69311,698,1
9149,47,24,PhD,27,81175,631,1
9150,68,47,Masters,57,132066,589,0
9151,27,3,HighSchool,46,27881,645,0
9152,28,3,Masters,45,60556,702,1
9153,66,48,PhD,44,122596,719,1
9154,57,37,Bachelors,30,69145,477,0
9155,46,28,Masters,22,57892,655,1
9156,21,0,Masters,50,32690,521,0
9157,66,47,HighSchool,31,101769,673,1
9158,19,0,Bachelors,53,9081,524,0
9159,58,35,HighSchool,28,63149,627,1
9160,20,0,Bachelors,29,37354,766,0
9161,33,10,Bachelors,34,45208,736,0
9162,61,38,HighSchool,26,61475,483,0
9163,58,33,PhD,35,48755,623,0
9164,56,36,PhD,55,94592,646,1
9165,46,26,Bachelors,45,83669,654,1
9166,36,16,Bachelors,57,59789,523,0
9167,66,42,Masters,26,70518,750,1
9168,68,44,Masters,49,87073,665,1
9169,43,23,HighSchool,44,48089,639,0
9170,61,39,HighSchool,57,67781,647,1
9171,21,1,HighSchool,24,34927,764,0
9172,51,29,Bachelors,33,12926,507,0
9173,23,4,HighSchool,60,28540,677,0
9174,30,12,Masters,20,65485,649,1
9175,35,12,HighSchool,38,39840,782,0
9176,28,3,HighSchool,57,50349,727,1
9177,59,41,Bachelors,53,77962,819,1
9178,34,15,PhD,25,36289,566,0
9179,61,37,Bachelors,37,84337,575,0
9180,51,28,HighSchool,47,68911,701,1
9181,24,3,PhD,20,53871,634,1
9182,48,26,HighSchool,22,58488,721,1
9183,28,8,PhD,41,35732,628,0
9184,38,18,Masters,54,61233,712,1
9185,69,45,Bachelors,40,80153,651,1
9186,69,50,PhD,38,94217,595,0
9187,45,21,Masters,50,67843,678,1
9188,61,43,HighSchool,23,100030,564,0
9189,59,40,Masters,53,88666,492,0
9190,61,38,HighSchool,26,56009,623,1
9191,25,7,HighSchool,38,33855,674,0
9192,67,44,Bachelors,41,71707,580,0
9193,43,23,HighSchool,26,63666,475,0
9194,52,33,Bachelors,35,64516,693,1
9195,23,0,PhD,44,26612,673,0
9196,24,0,Bachelors,49,13808,632,0
9197,53,31,PhD,52,76366,527,0
9198,23,4,Bachelors,54,43258,731,0
9199,46,28,Masters,25,88704,660,1
9200,65,43,PhD,34,127186,638,1
9201,53,35,Bachelors,53,81313,676,1
9202,25,6,Masters,52,52661,737,1
9203,23,1,Bachelors,21,25611,707,0
9204,42,17,Masters,29,54645,563,0
9205,32,10,HighSchool,21,56431,610,1
9206,44,23,Bachelors,37,55310,669,1
9207,24,1,HighSchool,25,30137,669,0
9208,19,0,PhD,44,34436,652,0
9209,62,43,PhD,45,73995,630,1
9210,44,22,Bachelors,21,69250,614,1
9211,26,4,HighSchool,52,52135,692,1
9212,43,23,Bachelors,37,58380,703,1
9213,38,15,PhD,29,54323,601,1
9214,66,41,Bachelors,25,83336,532,0
9215,44,23,PhD,29,95891,679,1
9216,22,0,HighSchool,37,1894,570,0
9217,25,0,Bachelors,32,48681,690,0
9218,22,0,HighSchool,44,8416,710,0
9219,42,21,PhD,28,68849,701,1
9220,41,20,Masters,52,82096,608,1
9221,66,48,Masters,50,121673,684,1
9222,41,16,HighSchool,30,54640,596,0
9223,40,16,Masters,26,41482,594,0
9224,42,18,PhD,26,36225,753,0
9225,25,6,HighSchool,28,52589,669,1
9226,24,6,Masters,60,26067,635,0
9227,66,43,PhD,51,68379,556,0
9228,69,45,Bachelors,43,84463,587,0
9229,40,15,PhD,25,31667,739,0
9230,33,12,Masters,58,57157,569,0
9231,34,16,PhD,24,24000,647,0
9232,60,39,HighSchool,36,88165,816,1
9233,28,3,Masters,33,54051,753,1
9234,62,44,HighSchool,35,87139,740,1
9235,54,33,HighSchool,56,78216,650,1
9236,33,8,PhD,42,15415,605,0
9237,60,42,HighSchool,39,95271,666,1
9238,39,21,Bachelors,42,41278,674,0
9239,61,43,Masters,59,110605,686,1
9240,47,29,Masters,45,75474,739,1
9241,22,3,Bachelors,53,29146,676,0
9242,66,45,PhD,28,54805,733,1
9243,44,25,PhD,32,47131,698,0
9244,48,29,PhD,49,61079,735,1
9245,63,41,Bachelors,44,72284,604,1
9246,35,10,HighSchool,60,47870,756,0
9247,34,11,Bachelors,48,47839,570,0
9248,41,23,PhD,41,63847,641,1
9249,45,25,Masters,38,71590,577,0
9250,52,28,PhD,53,92574,623,1
9251,19,0,Bachelors,56,51730,709,1
9252,51,26,HighSchool,48,90758,586,0
9253,23,1,Bachelors,21,37207,683,0
9254,57,35,Bachelors,55,103262,638,1
9255,52,33,Masters,21,63404,692,1
9256,48,24,Bachelors,42,79912,515,0
9257,29,8,PhD,30,27902,655,0
9258,21,3,Bachelors,39,30048,703,0
9259,43,21,Bachelors,31,75439,485,0
9260,20,0,Masters,58,25551,697,0
9261,49,24,Bachelors,23,59068,572,0
9262,18,0,Masters,45,28186,658,0
9263,19,0,HighSchool,25,27654,601,0
9264,40,16,Bachelors,40,36183,657,0
9265,22,4,HighSchool,29,19859,639,0
9266,66,43,Masters,21,82879,653,1
9267,34,12,Masters,24,25229,763,0
9268,67,43,Bachelors,22,91872,627,1
9269,46,26,PhD,43,39407,700,0
9270,29,11,Bachelors,27,23468,676,0
9271,29,8,HighSchool,40,42861,666,0
9272,65,44,PhD,45,85230,633,1
9273,60,35,Bachelors,20,63054,606,1
9274,64,42,Bachelors,29,81473,727,1
9275,48,25,PhD,51,31636,674,0
9276,42,18,Masters,33,57374,600,0
9277,66,44,Masters,29,45573,744,0
9278,56,38,PhD,48,60896,759,1
9279,36,12,Masters,53,37084,748,0
9280,53,30,PhD,39,50342,739,1
9281,55,35,Masters,28,59812,666,1
9282,42,22,Masters,25,47169,673,0
9283,60,35,Bachelors,40,88782,705,1
9284,48,24,Bachelors,36,65223,648,1
9285,36,11,PhD,48,36457,808,0
9286,67,46,PhD,24,132446,580,0
9287,30,11,PhD,31,11992,652,0
9288,44,26,PhD,54,49187,647,0
9289,42,17,Masters,31,62521,631,1
9290,62,44,Masters,50,75534,637,1
9291,29,9,HighSchool,45,50829,766,1
9292,39,20,PhD,40,57896,586,0
9293,23,3,HighSchool,38,52561,584,0
